parent,line_id,class,lat,lon,state,x_c,y_c,w,h,top_left_x,top_left_y,bottom_right_x,bottom_right_y,local_top_left_x,local_top_left_y,local_bottom_right_x,local_bottom_right_y
"27.86,77.30",1,zigzag,27.864545773708098,77.29593483886715,haryana,23981719.303964444,14071171.023080455,0.0901328,0.0415723,23981668.829596445,14071147.742592456,23981769.778332442,14071194.303568454,130.625152,57.46434399999999,231.573888,104.02532
"27.86,77.30",2,zigzag,27.85937322156786,77.30081695194241,haryana,23982174.349884443,14071716.357128456,0.045191,0.0820801,23982149.04292444,14071670.392272456,23982199.656844445,14071762.321984457,610.83848,580.1140240000001,661.4524,672.043736
"28.42,76.17",0,fcbk,28.424556023467954,76.17158919124604,haryana,23876922.694026668,14011974.59336489,0.0869577,0.037513,23876873.99771467,14011953.586084891,23876971.390338667,14011995.60064489,659.427048,56.13910400000001,756.8196719999999,98.15366399999999
"28.94,76.82",0,zigzag,28.93530566853439,76.8187216703415,haryana,23937239.81281778,13957711.750234462,0.111676,0.0672278,23937177.27425778,13957674.102666462,23937302.351377778,13957749.397802463,378.31248,1022.318192,503.3896,1097.613328
"28.94,76.82",1,zigzag,28.936973281690072,76.82320473423003,haryana,23937657.66465778,13957534.145114463,0.0381518,0.0957819,23937636.29964978,13957480.507250464,23937679.02966578,13957587.782978462,837.337872,828.7227760000001,880.067888,935.998504
"28.94,76.82",2,zigzag,28.93707468831159,76.82464945354464,haryana,23937792.32225778,13957523.344954463,0.042259,0.099113,23937768.65721778,13957467.841674462,23937815.98729778,13957578.848234463,969.69544,816.0572,1017.02552,927.06376
"29.40,76.28",0,zigzag,29.40304903395975,76.28528523578643,haryana,23887519.933457777,13907782.963015921,0.0348081,0.080771,23887500.440921776,13907737.73125592,23887539.425993778,13907828.194775922,1033.127144,188.56264000000002,1072.112216,279.02616
"28.28,77.39",0,zigzag,28.28497062266508,77.38752026901247,haryana,23990255.68476445,14026758.633479524,0.0543115,0.0604969,23990225.27032445,14026724.755215524,23990286.099204447,14026792.511743525,298.45788000000005,0.021447999999998912,359.28675999999996,67.777976
"28.28,77.39",1,zigzag,28.284735833222214,77.39371620788579,haryana,23990833.188124448,14026783.484599525,0.0880528,0.0530366,23990783.87855645,14026753.784103526,23990882.497692447,14026813.185095524,857.066112,29.050335999999998,955.685248,88.451328
"28.28,77.39",2,zigzag,28.275928663248653,77.38928462181094,haryana,23990420.13436445,14027715.633607524,0.100015,0.0837319,23990364.125964448,14027668.743743524,23990476.14276445,14027762.523471523,437.31352000000004,944.0099759999999,549.33032,1037.789704
"28.28,77.39",3,zigzag,28.274976056853284,77.38888744716651,haryana,23990383.11500445,14027816.452647524,0.0660653,0.050502,23990346.11843645,14027788.171527524,23990420.111572452,14027844.733767524,419.30599200000006,1063.43776,493.299128,1120.0
"28.28,77.39",4,zigzag,28.28183944326545,77.39570555381779,haryana,23991018.60860445,14027090.046407524,0.0503644,0.0917506,23990990.40454045,14027038.666071525,23991046.81266845,14027141.426743524,1063.5920959999999,313.932304,1120.000224,416.69297600000004
"28.28,77.39",5,zigzag,28.284921649027794,77.39173852977758,haryana,23990648.85516445,14026763.817063523,0.0545159,0.0697547,23990618.32626045,14026724.754431523,23990679.384068448,14026802.879695524,691.513816,0.020663999999995797,752.5716239999999,78.14592800000001
"28.28,77.39",6,zigzag,28.277728704895516,77.39355539379125,haryana,23990818.19916445,14027525.123847524,0.0911076,0.0930836,23990767.17890845,14027472.997031523,23990869.21942045,14027577.250663524,840.366464,748.263264,942.4069759999999,852.516896
"29.19,76.64",0,fcbk,29.188345737667838,76.63676994743344,haryana,23920280.683057778,13930729.504233528,0.0633585,0.0372873,23920245.202297777,13930708.623345528,23920316.16381778,13930750.385121528,223.45652,715.735272,294.41804,757.497048
"28.77,76.31",0,zigzag,28.76634807459564,76.30962894878388,haryana,23889788.931964446,13975691.401310522,0.0372125,0.0724864,23889768.092964444,13975650.808926523,23889809.770964447,13975731.993694521,504.57652,907.7194559999999,546.25452,988.904224
"29.02,75.83",0,fcbk,29.015714962769653,75.82650876121524,haryana,23844758.86673778,13949144.694424957,0.0977324,0.0433393,23844704.136593778,13949120.424416957,23844813.59688178,13949168.964432957,179.862816,992.4581519999999,289.323104,1040.9981679999999
"28.82,76.41",0,zigzag,28.8153787847848,76.41078781242365,haryana,23899217.621439997,13970476.796413885,0.0846837,0.0369712,23899170.198567998,13970456.092541885,23899265.044311997,13970497.500285886,586.006568,1030.906688,680.852312,1072.3144320000001
"28.82,76.41",1,zigzag,28.81538352256768,76.40933861103052,haryana,23899082.546079997,13970476.292413885,0.085614,0.0377638,23899034.602239996,13970455.144685885,23899130.489919998,13970497.440141885,450.41024,1029.958832,546.29792,1072.254288
"28.56,76.74",0,zigzag,28.561550367233462,76.74514025917055,haryana,23930381.528213337,13997446.015649673,0.0884617,0.0424284,23930331.989661336,13997422.255745672,23930431.06676534,13997469.775553674,989.568328,371.714336,1088.645432,419.2341440000001
"28.56,76.74",1,zigzag,28.561055606916092,76.74376047592163,haryana,23930252.923093334,13997498.520129673,0.0927272,0.040785,23930200.995861333,13997475.680529673,23930304.850325335,13997521.359729674,858.5745280000001,425.13912,962.428992,470.81831999999997
"29.29,77.00",0,zigzag,29.288371646293605,76.9997928390503,haryana,23954116.868977778,13920045.178182252,0.0449118,0.0839303,23954091.71836978,13919998.177214252,23954142.019585777,13920092.179150252,515.540592,687.019032,565.841808,781.020968
"29.77,74.74",0,zigzag,29.77187020435432,74.74203235225674,haryana,23743678.33918222,13868251.450848944,0.0878894,0.0381887,23743629.12111822,13868230.065176945,23743727.55724622,13868272.836520944,700.210896,337.793848,798.6470239999999,380.56519199999997
"28.17,77.40",0,zigzag,28.16791840716127,77.39632131900785,haryana,23991076.00208,14039141.15851066,0.0713428,0.0364546,23991036.050112,14039120.743934661,23991115.954048,14039161.57308666,177.17011200000002,759.6710240000001,257.074048,800.500176
"27.72,76.94",0,zigzag,27.721070990767068,76.94085928535465,haryana,23948623.863644447,14086287.716759637,0.0819107,0.0392168,23948577.993652448,14086265.755351637,23948669.733636446,14086309.678167637,594.221208,425.27251199999995,685.9611919999999,469.195328
"29.84,76.95",0,zigzag,29.84345830134538,76.95230263481137,haryana,23949690.46112,13860561.57771512,0.0399914,0.0887445,23949668.065936,13860511.88079512,23949712.856303997,13860611.27463512,752.225936,138.69155999999998,797.0163039999999,238.0854
"28.75,76.93",0,zigzag,28.746655218182923,76.93385018959043,haryana,23947970.56856889,13977785.122694138,0.0854209,0.0393718,23947922.73286489,13977763.074486138,23948018.404272888,13977807.170902139,871.0279760000001,893.5372319999999,966.6993839999999,937.633648
"28.64,76.74",0,zigzag,28.635174538226515,76.73624431858066,haryana,23929552.366453335,13989630.187637407,0.0411379,0.0845481,23929529.329229336,13989582.840701407,23929575.403677333,13989677.534573408,186.907896,1025.107944,232.982344,1119.801816
"28.64,76.74",1,zigzag,28.643268739871186,76.73807321090695,haryana,23929722.831573334,13988770.585397407,0.0721636,0.0365822,23929682.419957332,13988750.099365408,23929763.243189335,13988791.071429407,339.998624,192.36660799999999,420.821856,233.338672
"28.64,76.74",2,zigzag,28.635839054429223,76.7347304719162,haryana,23929411.265717335,13989559.618677408,0.104322,0.0505421,23929352.845397335,13989531.315101407,23929469.686037336,13989587.922253408,10.424064000000001,973.582344,127.264704,1030.189496
"29.07,75.72",0,zigzag,29.067491705026995,75.72075363807674,haryana,23834901.774826664,13943624.710317018,0.102094,0.0551202,23834844.602186665,13943593.843005018,23834958.947466664,13943655.577629017,573.0715200000001,796.615568,687.4168,858.350192
"28.53,76.68",0,zigzag,28.528675959507634,76.68539679508211,haryana,23924813.033760004,14000934.145722846,0.0338671,0.0878032,23924794.068184003,14000884.975930845,23924831.999336004,14000983.315514846,1044.0521840000001,651.296128,1081.983336,749.6357119999999
"28.53,76.68",1,zigzag,28.53071652007981,76.67704381084445,haryana,23924034.4792,14000717.664282845,0.0958721,0.0391732,23923980.790824004,14000695.727290845,23924088.167576,14000739.601274846,230.77482400000002,462.047488,338.15157600000003,505.921472
"28.53,76.68",2,zigzag,28.532857478939434,76.67494650329594,haryana,23923838.995968003,14000490.527162846,0.0896241,0.0386482,23923788.806472003,14000468.884170847,23923889.185464002,14000512.170154845,38.790472,235.204368,139.169464,278.49035200000003
"28.76,76.19",0,fcbk,28.7581525940016,76.19031653327946,haryana,23878668.20881778,13976562.78316633,0.0846357,0.0436153,23878620.81282578,13976538.358598331,23878715.60480978,13976587.20773433,542.107048,731.994312,636.8990319999999,780.843448
"28.31,77.40",0,zigzag,28.31136401582267,77.39721107769012,haryana,23991158.9336,14023964.694257911,0.0388476,0.0792072,23991137.178944003,14023920.33822591,23991180.688256,14024009.050289912,278.298944,371.23564799999997,321.808256,459.947712
"28.31,77.40",1,zigzag,28.310400999362646,77.39846656436923,haryana,23991275.953440003,14024066.648977911,0.0826551,0.0466135,23991229.666584004,14024040.54541791,23991322.240296002,14024092.752537912,370.78658400000006,491.44284,463.360296,543.64996
"27.98,77.45",0,zigzag,27.976987150241804,77.45408715095525,haryana,23996460.16785778,14059310.060796173,0.0415277,0.0856486,23996436.912345782,14059262.097580174,23996483.42336978,14059358.024012173,917.694568,830.0193439999999,964.2055920000001,925.945776
"29.64,75.43",0,zigzag,29.636835983162445,75.424218451519,haryana,23807262.692179553,13882741.659568602,0.0374299,0.0833182,23807241.731435552,13882695.001376603,23807283.652923554,13882788.317760602,0.15988000000000058,852.6424480000001,42.081368,945.9588319999999
"28.10,77.27",0,zigzag,28.096096410611178,77.27042185611727,haryana,23979341.32161778,14046732.237140328,0.0847689,0.0376253,23979293.851033777,14046711.166972328,23979388.79220178,14046753.307308327,551.849256,951.381032,646.790424,993.521368
"30.31,77.05",0,zigzag,30.306783117297254,77.05530444984437,haryana,23959290.926115558,13810657.786302032,0.0776389,0.0428325,23959247.448331557,13810633.800102033,23959334.403899558,13810681.772502031,1010.932776,883.31796,1097.888344,931.29036
"30.39,77.16",0,zigzag,30.390120506682624,77.15892723312376,haryana,23968949.269546665,13801656.753225094,0.0757336,0.0484044,23968906.858730666,13801629.646761093,23968991.680362664,13801683.859689094,417.600064,519.8724159999999,502.42169599999994,574.085344
"30.85,76.89",0,zigzag,30.846842826470464,76.89528856430053,haryana,23944376.364586666,13752190.22256402,0.105085,0.0886048,23944317.516986664,13752140.603876019,23944435.212186668,13752239.84125202,994.0823199999999,853.1427520000001,1111.77752,952.380128
"28.56,76.76",0,zigzag,28.55561995040247,76.76397221508029,haryana,23932136.793724447,13998075.341409674,0.0317976,0.0695487,23932118.98706845,13998036.394137673,23932154.600380447,13998114.288681675,912.430624,985.8527280000001,948.043936,1063.747272
"28.56,76.76",1,zigzag,28.557544471651692,76.76424921474462,haryana,23932162.61196445,13997871.118369672,0.0825971,0.0336044,23932116.357588448,13997852.299905673,23932208.86634045,13997889.936833672,909.8011439999999,801.758496,1002.309896,839.395424
"29.70,75.79",0,zigzag,29.7028860023532,75.78783137092597,haryana,23841153.87267556,13875656.419482576,0.0409686,0.0795574,23841130.93025956,13875611.867338575,23841176.81509156,13875700.971626576,334.926704,205.766736,380.811536,294.871024
"28.07,77.35",0,zigzag,28.073445153232246,77.35449849281311,haryana,23987177.832142223,14049125.261083353,0.0390843,0.0890927,23987155.944934223,14049075.369171353,23987199.719350222,14049175.152995354,957.402712,146.184248,1001.177128,245.968072
"28.38,76.92",0,zigzag,28.375905933920247,76.91798618888853,haryana,23946491.936533332,14017129.52369057,0.0595607,0.0319946,23946458.58254133,14017111.60671457,23946525.290525332,14017147.44066657,338.945208,975.7963040000001,405.653192,1011.630256
"29.14,76.43",0,zigzag,29.140667097454394,76.42906465148924,haryana,23900921.14631111,13935818.65766403,0.0857525,0.0403067,23900873.12491111,13935796.08591203,23900969.167711113,13935841.229416031,424.7978,466.239928,520.8406,511.383432
"29.23,76.37",0,zigzag,29.228130971611616,76.36670593662262,haryana,23895108.892817777,13926481.071471643,0.0451327,0.0932157,23895083.618505776,13926428.870679643,23895134.167129777,13926533.272263642,227.69672800000004,707.422408,278.245352,811.8239920000001
"28.95,76.88",0,zigzag,28.949189013688272,76.88506333084109,haryana,23943423.303751115,13956233.05085742,0.103403,0.0538426,23943365.398071114,13956202.89900142,23943481.209431116,13956263.202713419,974.03096,616.231504,1089.84232,676.535216
"30.33,77.12",0,fcbk,30.32844765380679,77.116711668396,haryana,23965014.493724443,13808318.598757468,0.0687428,0.0753786,23964975.997756444,13808276.386741469,23965052.989692442,13808360.810773468,215.009312,685.419504,292.001248,769.8435360000001
"28.89,76.85",0,zigzag,28.885253597334778,76.84507292915346,haryana,23939695.928156447,13963041.096460255,0.037446,0.0977362,23939674.958396446,13962986.364188256,23939716.897916447,13963095.828732254,79.79395199999999,1010.535568,121.73347199999999,1120.0001120000002
"28.89,76.85",1,zigzag,28.885672945357914,76.8444038473511,haryana,23939633.565212447,13962996.456620255,0.03392,0.0865295,23939614.570012446,13962948.000100255,23939652.560412448,13963044.913140256,19.405568000000002,972.17148,57.395967999999996,1069.0845199999999
"28.89,76.85",2,zigzag,28.88782735766398,76.84581358242039,haryana,23939764.962044448,13962767.115340255,0.0325865,0.087768,23939746.713604447,13962717.965260256,23939783.21048445,13962816.265420254,151.54915999999997,742.1366399999999,188.04604,840.4368
"28.95,76.92",0,zigzag,28.953300554564642,76.91623977642058,haryana,23946329.159093335,13955795.097257419,0.120951,0.0635955,23946261.426533334,13955759.483777419,23946396.891653337,13955830.710737418,141.78919999999997,172.81628000000003,277.25432,244.04324
"28.95,76.92",1,zigzag,28.948276614952928,76.91421512300492,haryana,23946140.447717335,13956330.235497419,0.0371555,0.057085,23946119.640637334,13956298.26789742,23946161.254797336,13956362.203097418,0.003303999999997864,711.6004,41.617464,775.5356
"28.95,76.92",2,zigzag,28.94550555356714,76.91484227874754,haryana,23946198.902869333,13956625.391337419,0.0744145,0.116467,23946157.23074933,13956560.16981742,23946240.574989334,13956690.612857418,37.593416,973.5023199999999,120.93765599999999,1103.9453600000002
"28.95,76.92",3,zigzag,28.950372095992318,76.91800086078642,haryana,23946493.304053333,13956107.032937419,0.111415,0.0598856,23946430.911653332,13956073.497001419,23946555.696453333,13956140.568873418,311.27432,486.82950400000004,436.05912,553.901376
"28.95,76.92",4,zigzag,28.947016359657926,76.91488804521562,haryana,23946203.168613333,13956464.47085742,0.0644473,0.107138,23946167.07812533,13956404.47357742,23946239.259101335,13956524.468137419,47.440791999999995,817.8060800000001,119.62176799999999,937.80064
"29.27,76.43",0,zigzag,29.274366158560596,76.43310447025299,haryana,23901297.68471111,13921541.81155898,0.0958989,0.0498462,23901243.98132711,13921513.89768698,23901351.38809511,13921569.72543098,795.654216,65.55819199999999,903.060984,121.385936
"28.29,77.01",0,zigzag,28.28986709108473,77.00427074283598,haryana,23954534.239861332,14026240.357806394,0.045001,0.0228856,23954509.039301332,14026227.541870395,23954559.44042133,14026253.173742393,0.7939680000000021,561.2523840000001,51.195088,586.884256
"28.07,77.26",0,zigzag,28.07512510725168,77.25594989528652,haryana,23977992.43710222,14048947.797307353,0.101886,0.0332364,23977935.38094222,14048929.184923353,23978049.49326222,14048966.409691354,125.44672000000001,0.0,239.55904000000004,37.224768
"28.07,77.26",1,zigzag,28.070671689074622,77.26008785114288,haryana,23978378.12254222,14049418.232923353,0.088607,0.0395136,23978328.50262222,14049396.105307354,23978427.74246222,14049440.360539353,518.5684,466.92038399999996,617.80824,511.175616
"28.07,77.26",2,zigzag,28.06885912621833,77.26050790481567,haryana,23978417.274382222,14049609.696923353,0.0667491,0.0797204,23978379.89488622,14049565.053499352,23978454.653878223,14049654.340347353,569.960664,635.8685760000001,644.719656,725.155424
"28.07,77.26",3,zigzag,28.069548624703334,77.25578220787047,haryana,23977976.80750222,14049536.864443352,0.0565945,0.0887074,23977945.114582222,14049487.188299352,23978008.50042222,14049586.540587353,135.18035999999998,558.003376,198.56619999999998,657.355664
"28.23,76.58",0,zigzag,28.22822810837696,76.58412537479404,haryana,23915373.853244446,14032762.912038062,0.0442023,0.0881723,23915349.099956445,14032713.535550062,23915398.606532447,14032812.288526062,919.759512,698.070072,969.2660880000001,796.8230480000001
"27.87,77.29",0,zigzag,27.871869878860878,77.28644847545625,haryana,23980835.11080889,14070398.809655752,0.0812129,0.0350101,23980789.63158489,14070379.203999752,23980880.59003289,14070418.415311752,183.49469600000003,343.239624,274.453144,382.450936
"29.32,76.63",0,zigzag,29.32265213160177,76.6300352798462,haryana,23919652.96654222,13916381.082324851,0.0380968,0.0850141,23919631.63233422,13916333.474428851,23919674.300750222,13916428.690220851,541.954112,228.873064,584.622528,324.088856
"29.62,76.46",0,zigzag,29.618546235532733,76.45509756496428,haryana,23903347.589713775,13884702.793966068,0.133581,0.0716145,23903272.784353774,13884662.689846069,23903422.395073775,13884742.898086067,28.254575999999993,675.76404,177.865296,755.97228
"28.73,76.29",0,zigzag,28.732826171132313,76.29351540355678,haryana,23888287.04069333,13979255.174813295,0.0339992,0.0715719,23888268.001141332,13979215.094549295,23888306.08024533,13979295.255077295,868.6198079999999,219.516696,906.698912,299.67722399999997
"30.05,77.17",0,zigzag,30.047900938265876,77.16434795354846,haryana,23969454.517310224,13838570.264833832,0.0374165,0.0904313,23969433.564070225,13838519.623305833,23969475.470550224,13838620.906361831,12.237848,735.383432,54.144328,836.6664880000001
"30.05,77.17",1,zigzag,30.04956121523369,77.16950116748814,haryana,23969934.831662226,13838391.488193832,0.0408187,0.0871974,23969911.973190226,13838342.657649832,23969957.690134227,13838440.318737833,490.64696799999996,558.417776,536.3639119999999,656.078864
"30.05,77.17",2,zigzag,30.050843656178266,77.17454997062686,haryana,23970405.414222226,13838253.394433832,0.0870983,0.0372619,23970356.639174227,13838232.527769832,23970454.189270224,13838274.261097832,935.312952,448.287896,1032.8630480000002,490.02122399999996
"30.05,77.17",3,zigzag,30.048711359354087,77.16903328895573,haryana,23969891.222222228,13838483.000033831,0.104722,0.0386366,23969832.577902228,13838461.363537831,23969949.866542228,13838504.636529831,411.25167999999996,677.1236640000001,528.54032,720.396656
"30.05,77.17",4,zigzag,30.05117164336343,77.17064526309973,haryana,23970041.469102226,13838218.076353831,0.0370584,0.0845879,23970020.716398228,13838170.70712983,23970062.221806224,13838265.445577832,599.390176,386.46725599999996,640.8955840000001,481.205704
"30.05,77.17",5,zigzag,30.04819084542014,77.16895364494326,haryana,23969883.798862226,13838539.048193833,0.108271,0.0445079,23969823.167102225,13838514.123769833,23969944.430622227,13838563.972617833,401.84088,729.883896,523.1044,779.7327439999999
"28.95,75.74",0,zigzag,28.948568320129183,75.73734540786744,haryana,23836448.239857778,13956299.164457418,0.089319,0.0388239,23836398.221217778,13956277.423073418,23836498.25849778,13956320.905841418,262.55544000000003,690.755576,362.59272000000004,734.238344
"28.78,76.40",0,zigzag,28.781704566109457,76.40484167823799,haryana,23898663.40156445,13974058.442994805,0.0811242,0.0354138,23898617.97201245,13974038.611266805,23898708.83111645,13974078.274722805,965.8475679999999,358.898512,1056.706672,398.56196800000004
"28.78,76.40",1,zigzag,28.778456821685815,76.4022070812226,haryana,23898417.83932445,13974403.817394804,0.0754817,0.0352615,23898375.56957245,13974384.070954803,23898460.109076448,13974423.563834805,723.445128,704.3582,807.984632,743.85108
"28.78,76.40",2,zigzag,28.78003906310968,76.40535205841068,haryana,23898710.97244445,13974235.558674805,0.083134,0.0325521,23898664.41740445,13974217.329498805,23898757.527484447,13974253.787850805,1012.29296,537.616744,1105.4030400000001,574.075096
"28.78,76.40",3,zigzag,28.782796824806407,76.40460255393981,haryana,23898641.113564447,13973942.286674805,0.0862518,0.0359594,23898592.812556446,13973922.149410805,23898689.414572448,13973962.423938805,940.6881119999999,242.43665600000003,1037.290128,282.711184
"28.86,76.84",0,zigzag,28.855042928318447,76.84463579101559,haryana,23939655.18392889,13966256.565676063,0.0483311,0.0576536,23939628.118512888,13966224.279660063,23939682.24934489,13966288.851692064,965.0216240000001,1055.255264,1019.152456,1119.827296
"29.29,75.65",0,zigzag,29.290619129162213,75.6441719796944,haryana,23827763.84691378,13919804.991942253,0.0299806,0.0755971,23827747.05777778,13919762.657566253,23827780.63604978,13919847.326318253,0.0,451.499384,33.578272,536.168136
"29.64,76.75",0,fcbk,29.637556542646287,76.7463937892914,haryana,23930498.36568889,13882664.389648601,0.0877431,0.0375031,23930449.22955289,13882643.387912601,23930547.50182489,13882685.391384602,174.740664,801.0289840000002,273.012936,843.032456
"28.88,76.83",0,zigzag,28.879406133567066,76.83159339694978,haryana,23938439.544693336,13963663.543587135,0.095789,0.0495605,23938385.902853336,13963635.789707135,23938493.186533336,13963691.297467135,654.8735200000001,595.46004,762.1572,650.9677999999999
"30.51,76.96",0,fcbk,30.50523717235271,76.96433278808595,haryana,23950811.752675556,13789210.691124331,0.0366524,0.0798061,23950791.227331556,13789165.999708332,23950832.278019555,13789255.38254033,943.319776,1030.567944,984.370464,1119.9507760000001
"30.51,76.96",1,zigzag,30.504947659682795,76.96156977291103,haryana,23950554.220995553,13789242.01080433,0.0699044,0.0239663,23950515.07453155,13789228.589676332,23950593.367459554,13789255.43193233,667.166976,1093.157912,745.4599039999999,1120.000168
"28.26,77.33",0,zigzag,28.264614561316424,77.33367505207065,haryana,23985236.946791116,14028913.002670148,0.0860938,0.0541733,23985188.734263115,14028882.665622149,23985285.159319118,14028943.339718148,854.327152,41.341384,950.752208,102.01548000000001
"28.26,77.33",1,zigzag,28.26113226521732,77.32946926422123,haryana,23984844.938951116,14029281.507758148,0.0765388,0.0380507,23984802.077223115,14029260.199366149,23984887.800679117,14029302.816150147,467.670112,418.875128,553.3935680000001,461.491912
"28.26,77.33",2,zigzag,28.261371811238053,77.32608477821356,haryana,23984529.481991116,14029256.158798147,0.082173,0.0486565,23984483.465111118,14029228.911158146,23984575.498871114,14029283.406438148,149.058,387.58692,241.09176,442.0822
"28.26,77.33",3,zigzag,28.25552649331514,77.33126419849403,haryana,23985012.238951117,14029874.698958147,0.0914263,0.0493079,23984961.040223118,14029847.086534148,23985063.437679116,14029902.311382147,626.6331120000001,1005.762296,729.030568,1060.9871440000002
"28.26,77.33",4,zigzag,28.265113048444594,77.33009659900668,haryana,23984903.410791114,14028860.250558147,0.0970901,0.0337149,23984849.040335115,14028841.370214147,23984957.781247113,14028879.130902147,514.633224,0.045976000000000905,623.374136,37.806664
"28.93,76.02",0,zigzag,28.926973652230163,76.02488129596715,haryana,23863248.527093336,13958599.088745868,0.0831794,0.0335354,23863201.946629334,13958580.308921868,23863295.107557338,13958617.868569868,968.3892960000001,863.5102559999999,1061.5502239999998,901.0699040000001
"29.95,76.61",0,zigzag,29.946297670769145,76.6087811750412,haryana,23917671.940391112,13849505.08979261,0.0414322,0.101197,23917648.738359112,13849448.419472609,23917695.142423112,13849561.76011261,423.195248,901.58824,469.599312,1014.92888
"29.95,76.61",1,zigzag,29.94634777351556,76.60601322116855,haryana,23917413.948391113,13849499.70035261,0.0371682,0.0862612,23917393.134199113,13849451.39408061,23917434.762583114,13849548.00662461,167.591088,904.5628479999999,209.219472,1001.175392
"29.04,75.70",0,zigzag,29.041743277355128,75.70298639812465,haryana,23833245.748035554,13946370.129034918,0.0416462,0.0821475,23833222.426163554,13946324.126434918,23833269.069907553,13946416.131634917,815.030608,328.14572,861.674352,420.15092000000004
"28.37,76.73",0,zigzag,28.366743781372406,76.72696403465274,haryana,23928687.381297782,14018100.0744529,0.0735739,0.035143,23928646.17991378,14018080.3943729,23928728.582681783,14018119.7545329,235.82613600000002,885.24296,318.228904,924.60312
"29.29,76.98",0,fcbk,29.288059837832957,76.98293773212433,haryana,23952545.859146666,13920078.500422252,0.0484631,0.0911137,23952518.719810665,13920027.476750253,23952572.998482667,13920129.524094252,806.677144,716.318568,860.955816,818.365912
"28.97,75.74",0,zigzag,28.974690655521506,75.73790428581236,haryana,23836500.331057776,13953516.383329228,0.0386271,0.0968201,23836478.699881777,13953462.164073227,23836521.962233774,13953570.602585228,343.03410399999996,6.039095999999995,386.29645600000003,114.477608
"28.97,75.74",1,zigzag,28.97455772052508,75.73690514278412,haryana,23836407.20417778,13953530.546513228,0.0990411,0.0325644,23836351.74116178,13953512.310449228,23836462.667193778,13953548.782577228,216.07538399999999,56.185472000000004,327.001416,92.6576
"28.93,76.92",0,zigzag,28.931490146106228,76.91696005725862,haryana,23946396.294133335,13958118.102505868,0.127366,0.0618144,23946324.969173335,13958083.486441867,23946467.619093336,13958152.71856987,205.33184,366.687776,347.98176,435.91990400000003
"28.93,76.92",1,zigzag,28.927334714371945,76.91861970005031,haryana,23946550.984053332,13958560.638025869,0.0583146,0.103278,23946518.32787733,13958502.802345868,23946583.640229333,13958618.47370587,398.690544,786.00368,464.002896,901.67504
"28.93,76.92",2,zigzag,28.927345368162808,76.91713185424805,haryana,23946412.306773335,13958559.503465869,0.0583078,0.105136,23946379.654405333,13958500.627305869,23946444.959141336,13958618.379625868,260.017072,783.82864,325.321808,901.5809599999999
"28.93,76.92",3,zigzag,28.928984882028914,76.91595488204958,haryana,23946302.605013333,13958384.904425869,0.0678095,0.103572,23946264.631693333,13958326.904105868,23946340.578333333,13958442.90474587,144.99436000000003,610.10544,220.941,726.10608
"28.93,76.92",4,zigzag,28.93255864254565,76.91904052276611,haryana,23946590.207573332,13958004.309385868,0.106016,0.0637879,23946530.83861333,13957968.588161867,23946649.576533332,13958040.030609868,411.20128000000005,251.78949599999999,529.9392,323.231944
"28.93,76.92",7,zigzag,28.932303984228223,76.9207815639496,haryana,23946752.484373335,13958031.430185867,0.0632196,0.127161,23946717.081397336,13957960.220025867,23946787.887349334,13958102.640345868,597.444064,243.42136,668.2500160000001,385.84167999999994
"28.48,76.19",0,zigzag,28.483298067930185,76.18521165008549,haryana,23878192.39921778,14005747.167866021,0.0831601,0.0346412,23878145.82956178,14005727.76879402,23878238.96887378,14005766.566938022,67.123784,190.870848,160.263096,229.66899199999997
"28.48,76.19",1,zigzag,28.482130433600528,76.18799713573456,haryana,23878452.02529778,14005870.986106021,0.0864899,0.0422968,23878403.59095378,14005847.29989802,23878500.45964178,14005894.672314022,324.88517599999994,310.40195199999994,421.75386399999996,357.774368
"28.55,76.79",0,zigzag,28.545050957707815,76.79256414546968,haryana,23934801.754791114,13999196.817086311,0.0412126,0.06227,23934778.675735116,13999161.94588631,23934824.833847113,13999231.688286312,775.9166240000001,1050.2576,822.074736,1120.0
"29.48,75.27",0,zigzag,29.484988097081317,75.26862116603851,haryana,23792759.97402667,13899012.917089261,0.0905959,0.0344633,23792709.240322668,13898993.61764126,23792810.70773067,13899032.216537261,380.749656,6.615447999999999,482.217064,45.214344000000004
"29.48,75.27",2,zigzag,29.48118919687877,75.26777015991212,haryana,23792680.65450667,13899419.674993262,0.124832,0.0486266,23792610.74858667,13899392.444097262,23792750.560426667,13899446.905889262,282.25792,405.441904,422.06976,459.903696
"29.48,75.27",3,zigzag,29.478274815961527,75.26695498638158,haryana,23792604.67482667,13899731.714833261,0.0412095,0.0851055,23792581.597506672,13899684.05575326,23792627.75214667,13899779.373913262,253.10684,697.05356,299.26148,792.3717200000001
"29.48,75.27",4,zigzag,29.480351022955322,75.26771977558138,haryana,23792675.95834667,13899509.418353261,0.0926695,0.0349189,23792624.06342667,13899489.863769261,23792727.853266668,13899528.972937262,295.57276,502.861576,399.3626,541.970744
"29.48,75.27",6,zigzag,29.476671220594817,75.26715402431489,haryana,23792623.22650667,13899903.406353261,0.0390033,0.0848366,23792601.38465867,13899855.897857262,23792645.06835467,13899950.91484926,272.89399199999997,868.895664,316.57768799999997,963.912656
