parent,line_id,class,lat,lon,state,x_c,y_c,w,h,top_left_x,top_left_y,bottom_right_x,bottom_right_y,local_top_left_x,local_top_left_y,local_bottom_right_x,local_bottom_right_y
"30.81,75.81",1,zigzag,30.81317823095424,75.81068941097257,punjab,23843284.396426667,13755844.34923244,0.0482069,0.0812012,23843257.400562666,13755798.87656044,23843311.392290667,13755889.821904441,597.261896,169.612128,651.2536240000001,260.55747199999996
"30.13,75.34",0,zigzag,30.129077472035405,75.33729373779296,punjab,23799160.721635554,13829825.759160893,0.0866098,0.049711,23799112.220147554,13829797.921000892,23799209.223123554,13829853.597320894,259.25659199999996,631.57976,356.25956799999994,687.25608
"30.41,76.39",0,zigzag,30.414381788066503,76.39504835853577,punjab,23897750.59800889,13799034.919436479,0.0814586,0.0371174,23897704.98119289,13799014.133692479,23897796.21482489,13799055.70518048,984.924304,65.641184,1076.157936,107.212672
"31.49,75.26",0,zigzag,31.48965239123367,75.2597043149948,punjab,23791928.86327111,13682167.838022077,0.0743741,0.0310019,23791887.21377511,13682150.476958077,23791970.51276711,13682185.199086078,490.790664,580.633816,574.089656,615.3559439999999
"30.76,75.36",0,zigzag,30.759547738798766,75.36068007431031,punjab,23801340.48618667,13761663.03239925,0.080747,0.0380276,23801295.267866667,13761641.73694325,23801385.70450667,13761684.32785525,578.1692,587.7594240000001,668.60584,630.350336
"30.76,75.36",1,zigzag,30.7567394361385,75.35881494083407,punjab,23801166.643146668,13761967.63207925,0.0416894,0.0847641,23801143.297082666,13761920.16418325,23801189.98921067,13762015.099975249,426.198416,866.1866640000001,472.890544,961.1224559999999
"30.76,75.36",2,zigzag,30.75959778822046,75.35453871946338,punjab,23800768.07042667,13761657.60375925,0.0372997,0.0746456,23800747.182594668,13761615.80222325,23800788.95825867,13761699.40529525,30.083928000000004,561.824704,71.859592,645.427776
"30.47,76.08",0,zigzag,30.47126948478749,76.0776617609024,punjab,23868168.02298667,13792884.703036198,0.0352455,0.076916,23868148.28550667,13792841.630076198,23868187.76046667,13792927.775996199,322.32284,379.64191999999997,361.7978,465.78783999999996
"30.56,74.16",0,zigzag,30.563268449249918,74.15683715457914,punjab,23689134.193439998,13782930.943361592,0.0367363,0.0807422,23689113.621111996,13782885.727729592,23689154.765768,13782976.15899359,244.629112,160.995408,285.773768,251.426672
"30.43,74.01",0,zigzag,30.430150411023973,74.00621818313601,punjab,23675095.48778667,13797330.5087882,0.0445223,0.080843,23675070.55529867,13797285.2367082,23675120.420274667,13797375.7808682,182.576632,498.46888,232.441608,589.01304
"30.43,74.01",1,zigzag,30.43149342810064,74.01056757774353,punjab,23675500.88074667,13797185.3310282,0.0744372,0.0364226,23675459.19591467,13797164.934372202,23675542.56557867,13797205.7276842,571.217248,378.16654400000004,654.586912,418.959856
"30.01,75.18",0,zigzag,30.010714825474484,75.18193576526639,punjab,23784680.309066664,13842573.636288324,0.0306676,0.0724584,23784663.135210663,13842533.059584325,23784697.482922666,13842614.212992324,723.2525440000001,442.481536,757.600256,523.634944
"30.58,75.17",0,zigzag,30.5845323591356,75.1640368503132,punjab,23783012.009275913,13780628.968518391,0.00748958,0.0866694,23783007.81511111,13780580.433654392,23783016.203440715,13780677.50338239,0.0,20.761552000000002,8.3883296,117.83127999999999
"30.17,76.19",0,zigzag,30.173281499936838,76.18752887268069,punjab,23878408.38001778,13825060.985921636,0.0805482,0.0376825,23878363.27302578,13825039.883721637,23878453.48700978,13825082.088121636,284.567248,185.10996,374.781232,227.31436000000002
"30.73,76.22",0,zigzag,30.734908628980403,76.21478299514774,punjab,23880948.648348447,13764335.185402121,0.0394883,0.0495225,23880926.534900445,13764307.452802122,23880970.76179645,13764362.918002121,51.626456,-5.599999999772454e-05,95.853352,55.465143999999995
"30.31,74.02",0,zigzag,30.308864201715366,74.02319003829955,punjab,23676677.37934222,13810433.10758203,0.0382298,0.0828269,23676655.97065422,13810386.72451803,23676698.788030222,13810479.49064603,835.924432,636.242376,878.7418080000001,729.0085039999999
"31.57,74.76",0,fcbk,31.571899899161025,74.75945769252776,punjab,23745302.498613335,13673173.95039025,0.103092,0.0495664,23745244.767093334,13673146.193206249,23745360.230133336,13673201.70757425,451.7217600000001,324.396576,567.1848000000001,379.91094400000003
"31.74,74.98",0,zigzag,31.744010760429116,74.98315666904452,punjab,23766152.754435558,13654327.648797736,0.098957,0.05017,23766097.338515557,13654299.553597735,23766208.17035556,13654355.743997736,798.80696,92.32496,909.6388,148.51536
"30.73,74.38",0,zigzag,30.72737191906436,74.37509019176483,punjab,23709476.850926224,13765152.417818122,0.0889305,0.0452253,23709427.049846224,13765127.09165012,23709526.652006224,13765177.743986122,52.57162400000001,819.638792,152.173784,870.2911280000001
"31.70,74.84",0,zigzag,31.697330753844145,74.83742435493471,punjab,23752569.518257782,13659442.605669752,0.0808022,0.0330364,23752524.26902578,13659424.105285753,23752614.767489783,13659461.106053751,274.68324800000005,833.912576,365.18171200000006,870.9133439999999
"31.12,75.64",0,zigzag,31.12201542661846,75.63408402412982,punjab,23826823.58130542,13722273.307616252,0.0153412,0.0660467,23826814.990233418,13722236.321464252,23826832.17237742,13722310.293768253,1.1199999999933485e-05,303.581208,17.1821552,377.553512
"30.58,75.80",0,fcbk,30.58189989410757,75.80454122276304,punjab,23842711.34375111,13780913.979622392,0.0782327,0.0710408,23842667.53343911,13780874.196774391,23842755.15406311,13780953.762470393,939.462328,314.524672,1027.082952,394.090368
"31.68,75.44",0,zigzag,31.684912001703704,75.44411256542203,punjab,23809116.95799111,13660802.955611054,0.0427375,0.0392672,23809093.02499111,13660780.965979055,23809140.890991107,13660824.945243053,919.3858799999999,0.0,967.25188,43.979264
"30.24,75.16",0,zigzag,30.23813794486561,75.1589894414902,punjab,23782541.556675557,13818066.208336473,0.0261563,0.0396694,23782526.909147557,13818043.993472472,23782556.204203557,13818088.423200473,451.161592,738.676176,480.45664800000003,783.105904
"29.83,75.77",0,zigzag,29.83258297879304,75.77589998950961,punjab,23840041.787324447,13861730.14132511,0.0179814,0.0889818,23840031.717740446,13861680.31151711,23840051.856908448,13861779.971133111,1099.8492959999999,232.645392,1119.988464,332.305008
"30.88,74.61",0,zigzag,30.882979416876815,74.61189204998014,punjab,23731548.38384,13748266.345722426,0.0306314,0.0725107,23731531.230256,13748225.739730425,23731565.537423998,13748306.951714426,719.1982559999999,195.819288,753.505424,277.031272
"31.69,75.76",0,zigzag,31.686884092961897,75.76146892013551,punjab,23838696.71416889,13660586.944919264,0.0354207,0.0846257,23838676.87857689,13660539.554527264,23838716.549760893,13660634.335311264,677.0776880000001,853.916168,716.748872,948.6969519999999
"31.41,75.28",0,zigzag,31.41208515117251,75.28092740573885,punjab,23793906.998702224,13690642.687797286,0.0861523,0.0368971,23793858.753414225,13690622.025421286,23793955.243990224,13690663.350173285,598.195192,311.614744,694.6857679999999,352.939496
"30.18,75.46",0,zigzag,30.18500520818038,75.45511496576307,punjab,23810142.45603022,13823796.923355248,0.077132,0.0362763,23810099.26211022,13823776.608627249,23810185.64995022,13823817.238083247,61.487888,5.600000000161032e-05,147.875728,40.629512
"32.13,75.57",0,fcbk,32.13190058827244,75.57410635299682,punjab,23821233.257173333,13611724.347128471,0.0379348,0.089942,23821212.013685334,13611673.97960847,23821254.500661332,13611774.714648472,921.4963520000001,300.44448,963.983328,401.17951999999997
"31.52,74.87",0,fcbk,31.51869860988448,74.87388919448858,punjab,23755968.28764445,13678992.495266033,0.0835498,0.036547,23755921.499756448,13678972.028946033,23756015.07553245,13679012.961586034,875.711312,681.8251999999999,969.2870879999999,722.7578400000001
"31.26,76.10",0,zigzag,31.25647525290226,76.09863302612301,punjab,23870122.686577775,13707623.23929266,0.0776908,0.0362049,23870079.179729775,13707602.96454866,23870166.193425775,13707643.514036661,389.081952,924.0442959999999,476.09564800000004,964.5937839999999
"30.94,74.61",0,zigzag,30.939368696833018,74.61533342113489,punjab,23731869.142879996,13742140.380430989,0.0392212,0.0198157,23731847.179007996,13742129.28363899,23731891.106751997,13742151.477222988,1035.147008,617.5065679999999,1079.074752,639.7001520000001
"30.09,74.20",0,zigzag,30.091037643104713,74.20466452198026,punjab,23693592.02718222,13833924.382747162,0.0385902,0.0856455,23693570.41667022,13833876.421267163,23693613.63769422,13833972.344227161,973.1544479999999,400.25916,1016.375472,496.18212000000005
"30.48,75.23",0,zigzag,30.481234280037846,75.22761468105317,punjab,23788937.892604444,13791807.0240851,0.101485,0.054834,23788881.061004445,13791776.3170451,23788994.724204443,13791837.731125101,280.84056,395.80127999999996,394.50376000000006,457.21536000000003
"30.69,75.71",0,zigzag,30.693161445188373,75.70585130157474,punjab,23833512.776391115,13768861.178963967,0.0354797,0.0811691,23833492.907759115,13768815.724267967,23833532.645023115,13768906.633659966,153.444648,171.879064,193.18191199999998,262.788456
"31.50,75.25",0,zigzag,31.503157848635666,75.24995063705443,punjab,23791019.754595555,13680691.539426673,0.0837916,0.0714442,23790972.831299555,13680651.530674674,23791066.677891556,13680731.548178673,508.475744,174.783728,602.3223360000001,254.80123200000003
"31.42,75.14",0,zigzag,31.417232591464295,75.14203450317383,punjab,23780961.241884444,13690080.505482754,0.037863,0.0793325,23780940.038604446,13690036.079282753,23780982.445164442,13690124.931682754,728.42616,817.83156,770.83272,906.6839600000001
"30.14,76.26",0,fcbk,30.137410664595546,76.25650376243588,punjab,23884837.305706665,13828927.683653418,0.0919779,0.0374018,23884785.798082665,13828906.738645418,23884888.813330665,13828948.628661418,182.619416,818.125392,285.634664,860.015408
"30.22,75.85",0,zigzag,30.224643566696948,75.85381298713688,punjab,23847303.80504889,13819521.958971951,0.068784,0.0737457,23847265.28600889,13819480.661379952,23847342.32408889,13819563.25656395,876.87712,17.808504000000003,953.9151999999999,100.403688
"31.33,76.06",0,zigzag,31.333025086874652,76.0633774324417,punjab,23866836.627075557,13699273.433664108,0.0321756,0.0741,23866818.608739555,13699231.937664108,23866854.64541156,13699314.929664107,856.7811839999999,188.40864000000002,892.8178559999999,271.40064
"30.00,75.91",0,zigzag,30.00375084960993,75.9132109466553,punjab,23852840.096142225,13843323.195031133,0.0431815,0.0870906,23852815.914502226,13843274.424295133,23852864.277782224,13843371.965767132,835.10028,107.53310399999998,883.46356,205.074576
"30.47,76.40",0,zigzag,30.473399326916436,76.40083143157963,punjab,23898289.619484447,13792654.372796198,0.0527198,0.0874628,23898260.096396446,13792605.393628199,23898319.142572448,13792703.351964198,607.9719520000001,143.405472,667.018128,241.363808
"31.92,75.30",0,zigzag,31.91677819555397,75.30144087409973,punjab,23795818.992533334,13635374.193176737,0.0950359,0.0613379,23795765.772429332,13635339.843952738,23795872.212637335,13635408.542400736,641.0790959999999,879.436376,747.519304,948.1348240000001
"31.92,75.30",1,zigzag,31.92223411457348,75.30194934368137,punjab,23795866.385333337,13634775.072696738,0.0794501,0.0381243,23795821.893277336,13634753.723088738,23795910.877389338,13634796.422304738,697.199944,293.315512,786.1840559999999,336.014728
"31.37,75.44",0,zigzag,31.37477792606131,75.4374738140106,punjab,23808498.181511108,13694716.308533594,0.0266599,0.0482722,23808483.251967106,13694689.276101595,23808513.11105511,13694743.340965593,309.6128560000001,11.37696,339.471944,65.441824
"30.88,76.34",0,fcbk,30.877983638769727,76.33985832786566,punjab,23892606.514311116,13748808.898362426,0.0366572,0.0704034,23892585.986279115,13748769.472458426,23892627.042343117,13748848.324266426,526.267168,739.552016,567.323232,818.403824
"30.84,74.48",0,zigzag,30.839680908530024,74.47428241786956,punjab,23718722.23649778,13752967.720940704,0.0396907,0.0832477,23718700.00970578,13752921.102228703,23718744.46328978,13753014.339652704,4.855928,548.0206479999999,49.309512000000005,641.258072
"31.68,75.32",0,zigzag,31.68269901005381,75.31949503917691,punjab,23797501.762684442,13661045.347579055,0.0797886,0.0392363,23797457.08106844,13661023.375251055,23797546.444300443,13661067.319907054,468.252624,242.409272,557.615856,286.353928
"31.53,75.97",0,zigzag,31.531657003154105,75.97053810176848,punjab,23858183.374275558,13677575.560784128,0.0979146,0.0526541,23858128.542099558,13677546.074488128,23858238.206451558,13677605.047080128,555.322544,349.317864,664.9868959999999,408.29045600000006
"30.31,75.63",0,zigzag,30.311662764533697,75.6266715940476,punjab,23826132.69274667,13810130.960702032,0.0762824,0.0361724,23826089.97460267,13810110.704158032,23826175.41089067,13810151.217246031,207.05193600000004,360.222016,292.488224,400.735104
"31.15,75.83",0,fcbk,31.14492637146798,75.82580815105439,punjab,23844693.565137777,13719778.515909588,0.0777154,0.0132974,23844650.044513777,13719771.069365587,23844737.085761778,13719785.962453589,125.77073600000001,1105.1065760000001,212.811984,1119.999664
"31.15,75.83",1,fcbk,31.149573357572955,75.82816041316985,punjab,23844912.81185778,13719272.428229587,0.036462,0.0789839,23844892.39313778,13719228.197245587,23844933.230577778,13719316.659213588,368.11936000000003,562.2344560000001,408.95680000000004,650.696424
"30.84,75.68",0,fcbk,30.83842693109133,75.68571188640597,punjab,23831635.646844447,13753103.846860705,0.0491451,0.0447625,23831608.125588447,13753078.779860705,23831663.168100446,13753128.913860705,1064.865144,705.69828,1119.907656,755.83228
"31.25,76.23",0,zigzag,31.253958867072836,76.22417475545885,punjab,23881824.023856,13707897.603385648,0.0304068,0.0336194,23881806.996048,13707878.776521647,23881841.051664,13707916.430249648,0.020047999999999455,109.54865600000001,34.075663999999996,147.20238400000002
"30.83,76.29",0,zigzag,30.832154322042115,76.29177018070219,punjab,23888124.374133334,13753784.745233256,0.0904325,0.0432101,23888073.731933333,13753760.547577256,23888175.016333334,13753808.942889256,674.3506,301.958664,775.6349999999999,350.353976
"31.57,74.74",0,zigzag,31.565152792092704,74.73408475604242,punjab,23742937.56952462,13673912.05503025,0.015463,0.0531106,23742928.91024462,13673882.31309425,23742946.228804618,13673941.796966251,2.2400000000838416e-05,1060.516464,17.3185824,1120.000336
"30.46,74.33",0,fcbk,30.456668611002865,74.33592009277348,punjab,23705825.933084447,13794463.568382336,0.0146558,0.0401443,23705817.72583645,13794441.087574337,23705834.140332446,13794486.049190335,1103.585392,897.7380720000001,1119.999888,942.6996879999999
"29.79,76.01",0,zigzag,29.790097599057862,76.00926770286557,punjab,23861793.234737776,13866294.01689322,0.090877,0.0394235,23861742.343617775,13866271.939733218,23861844.125857778,13866316.09405322,440.85384,527.44076,542.63608,571.59508
"30.89,74.52",0,zigzag,30.89068946770333,74.51839352931974,punjab,23722833.69008,13747428.961482365,0.0449035,0.084453,23722808.54412,13747381.667802365,23722858.836039998,13747476.255162364,385.12012,437.82088000000005,435.41204,532.40824
"30.51,75.19",0,zigzag,30.505023485499002,75.19169445400239,punjab,23785589.884782225,13789233.80792433,0.0235554,0.0384973,23785576.693758223,13789212.24943633,23785603.075806227,13789255.36641233,704.7435360000001,1076.8176720000001,731.1255840000001,1119.934648
"30.88,75.28",0,zigzag,30.876890904566984,75.2740583170662,punjab,23793266.75323342,13748927.567962427,0.0110625,0.0360849,23793260.55823342,13748907.360418426,23793272.948233422,13748947.775506428,1.1199999999933485e-05,877.439976,12.3900112,917.8550640000001
"31.88,75.70",0,zigzag,31.884810473276346,75.69410755780599,punjab,23832418.180136353,13638883.890261838,0.0192582,0.0365804,23832407.395544354,13638863.405237839,23832428.96472835,13638904.375285838,-1.1199999999933485e-05,11.48448,21.5691728,52.454527999999996
"30.77,75.43",0,zigzag,30.772226999333885,75.43442389564511,punjab,23808213.908515554,13760287.678711334,0.0354613,0.079283,23808194.050187554,13760243.280231334,23808233.766843554,13760332.077191334,952.4786320000001,274.01976,992.1952879999999,362.81672
"31.00,75.00",0,zigzag,30.998526185596464,75.00443652477264,punjab,23768136.180746667,13735709.799351351,0.0383815,0.0802133,23768114.68710667,13735664.879903352,23768157.674386665,13735754.71879935,952.02044,675.339112,995.0077200000001,765.178008
"30.72,74.35",0,zigzag,30.725066475142484,74.34749708957675,punjab,23706904.98739556,13765402.3925863,0.0766983,0.0190399,23706862.036347557,13765391.7302423,23706947.93844356,13765413.0549303,283.760792,0.01068480000000066,369.662888,21.335372800000002
"31.07,75.95",0,zigzag,31.072147733597475,75.95583053531647,punjab,23856812.529724445,13727701.360852972,0.0295621,0.081314,23856795.974948443,13727655.825012973,23856829.084500447,13727746.89669297,1086.890504,280.74928,1120.0000559999999,371.82095999999996
"30.77,75.90",0,zigzag,30.77385212353718,75.89941526298527,punjab,23851554.24522667,13760111.383991335,0.0781497,0.06377,23851510.48139467,13760075.672791334,23851598.00905867,13760147.095191335,461.734728,106.41232000000001,549.262392,177.83472
"30.77,75.90",1,zigzag,30.766451105663965,75.89755842075353,punjab,23851381.17498667,13760914.227991335,0.0433571,0.0833814,23851356.895010673,13760867.534407334,23851405.45496267,13760960.921575336,308.14834399999995,898.273936,356.708296,991.661104
"30.50,74.63",0,zigzag,30.50510644688895,74.62847986640931,punjab,23733094.48039111,13789224.833106566,0.0855803,0.0135523,23733046.55542311,13789217.243818566,23733142.40535911,13789232.422394566,370.38831200000004,0.006193600000000132,466.23824799999994,15.1847696
"29.89,75.90",0,zigzag,29.895061548476512,75.90044924125675,punjab,23851650.61898667,13855015.02467598,0.0448485,0.0282197,23851625.50382667,13854999.22164398,23851675.73414667,13855030.82770798,576.75716,0.03164000000000056,626.9874800000001,31.637704
"30.46,75.09",0,zigzag,30.4551398218064,75.0919002450943,punjab,23776288.39034667,13794628.870302336,0.0832339,0.0349819,23776241.779362667,13794609.280438336,23776335.00133067,13794648.460166337,690.5046960000001,1065.930936,783.726664,1105.110664
"31.31,74.95",0,zigzag,31.313229663595134,74.94942582530983,punjab,23763008.811928894,13701433.303995917,0.0441787,0.0915155,23762984.071856894,13701382.055315917,23763033.552000895,13701484.552675916,481.74296799999996,156.40716,531.223112,258.90452
"31.31,74.95",1,zigzag,31.313691077599024,74.95071093215944,punjab,23763128.592568893,13701382.964475917,0.0400637,0.0763633,23763106.156896893,13701340.201027917,23763151.028240893,13701425.727923917,603.8280080000001,114.55287200000001,648.699352,200.079768
"30.82,75.71",0,zigzag,30.820099086523555,75.71472689857487,punjab,23834340.041991115,13755093.228938296,0.0443089,0.0933806,23834315.229007114,13755040.935802296,23834364.854975116,13755145.522074297,975.765896,496.95262399999996,1025.3918640000002,601.5388959999999
"31.50,74.91",0,fcbk,31.50050045411117,74.91343169803616,punjab,23759653.916106664,13680982.039426673,0.0906978,0.0350298,23759603.125338662,13680962.422738673,23759704.706874665,13681001.656114673,829.066672,485.675792,930.6482080000001,524.909168
"30.54,75.20",0,zigzag,30.540134292827847,75.19704987907407,punjab,23786089.046577778,13785434.813230146,0.0584115,0.0407717,23786056.33613778,13785411.981078146,23786121.757017776,13785457.645382145,252.31835999999998,522.634728,317.73923999999994,568.299032
"30.05,74.77",0,zigzag,30.04554800119026,74.76714155139918,punjab,23746018.686168887,13838823.621153831,0.0819666,0.0374451,23745972.784872886,13838802.65189783,23746064.587464888,13838844.590409832,247.67198399999998,1018.4120240000001,339.474576,1060.3505360000001
"30.86,75.21",0,zigzag,30.864553980868457,75.20786423549646,punjab,23787097.01765333,13750267.248942535,0.0930513,0.0377342,23787044.908925332,13750246.117790535,23787149.12638133,13750288.380094536,308.8235920000001,44.39030399999999,413.041048,86.652608
"31.47,75.08",0,fcbk,31.467364734274188,75.08452071094513,punjab,23775600.567911115,13684603.663894532,0.0913329,0.0377436,23775549.421487115,13684582.527478533,23775651.714335114,13684624.800310532,930.2143759999999,826.8424640000001,1032.507224,869.1152960000001
"32.03,75.31",0,zigzag,32.02581399991301,75.31001465988159,punjab,23796618.12728889,13623394.097749002,0.0891939,0.0346425,23796568.178704888,13623374.697949002,23796668.07587289,13623413.497549003,511.41781599999996,1000.8126800000001,611.314984,1039.61228
"30.80,75.85",0,zigzag,30.79599401203044,75.8513142223358,punjab,23847070.90328889,13757709.118172271,0.0341782,0.0790729,23847051.76349689,13757664.837348271,23847090.04308089,13757753.398996271,663.354608,950.404616,701.634192,1038.966264
"30.43,75.70",0,zigzag,30.429134445686547,75.695731835556,punjab,23832569.573795553,13797440.3315082,0.0393632,0.0841313,23832547.530403554,13797393.2179802,23832591.617187552,13797487.4450362,140.134848,606.4501520000001,184.22163199999997,700.677208
"31.86,75.68",0,zigzag,31.855665369900432,75.68391489734651,punjab,23831468.155324448,13642082.634040609,0.0830941,0.0353105,23831421.622628447,13642062.86016061,23831514.68802045,13642102.407920608,878.362184,1015.8979599999999,971.4275759999999,1055.44572
"30.82,75.74",0,zigzag,30.819680387992427,75.73702666358948,punjab,23836418.530737776,13755138.671818297,0.0854648,0.0385435,23836370.670449775,13755117.087458298,23836466.391025778,13755160.256178297,235.004672,573.10428,330.725248,616.273
"31.54,74.90",0,fcbk,31.542442379499366,74.90560212955477,punjab,23758924.147431113,13676396.084730009,0.0493129,0.0898087,23758896.532207113,13676345.791858008,23758951.762655113,13676446.37760201,1054.541096,242.599448,1109.7715440000002,343.185192
"30.63,74.38",0,zigzag,30.62762707590448,74.37575426998141,punjab,23709538.747502226,13775962.098689996,0.0309326,0.0192644,23709521.425246228,13775951.310625996,23709556.069758225,13775972.886753995,146.947024,806.244096,181.591536,827.8202239999999
"30.13,75.15",0,zigzag,30.130407727883036,75.15239399471281,punjab,23781926.81648,13829682.401400892,0.0854922,0.0814543,23781878.940848,13829636.786992893,23781974.692112,13829728.015808892,735.260848,470.445752,831.012112,561.674568
"30.17,76.37",0,zigzag,30.171285075492094,76.370026231575,punjab,23895418.36673778,13825276.227521636,0.0884975,0.0456651,23895368.80813778,13825250.655065635,23895467.92533778,13825301.799977636,512.8863600000001,395.881304,612.00356,447.02621600000003
"31.59,75.28",0,fcbk,31.585917185836635,75.27865455932616,punjab,23793695.154062223,13671640.348431334,0.093382,0.044703,23793642.860142224,13671615.314751334,23793747.44798222,13671665.382111333,382.30192,981.7018400000001,486.88975999999997,1031.7692
"30.23,74.67",0,zigzag,30.230114889534015,74.66744915657047,punjab,23736726.681493334,13818931.746023154,0.07187,0.0385537,23736686.434293333,13818910.155951153,23736766.928693336,13818953.336095154,281.99696,526.0160079999999,362.49136,569.196152
"31.58,75.13",0,zigzag,31.57786303316104,75.12606194725038,punjab,23779472.491768893,13672521.564583026,0.0808428,0.0488728,23779427.219800893,13672494.195815027,23779517.763736892,13672548.933351025,147.674912,766.432352,238.218848,821.169888
"30.21,74.13",0,zigzag,30.205388523834518,74.1298939321518,punjab,23686622.903093334,13821598.81455003,0.0348092,0.0833609,23686603.409941334,13821552.132446028,23686642.396245334,13821645.49665403,530.6206080000001,1010.676296,569.6069120000001,1104.0405039999998
"30.53,76.88",0,zigzag,30.53077345101239,76.87659448547363,punjab,23942633.950151112,13786447.79194279,0.0954465,0.0697669,23942580.50011111,13786408.72247879,23942687.400191113,13786486.86140679,189.133,437.23629600000004,296.03308,515.375224
"30.53,76.88",1,zigzag,30.52890296561474,76.87891341438292,punjab,23942850.08999111,13786650.19386279,0.0868673,0.037562,23942801.44430311,13786629.15914279,23942898.735679112,13786671.22858279,410.077192,657.67296,507.368568,699.7424000000001
"30.53,76.88",2,zigzag,30.530695430312164,76.87866142063143,punjab,23942826.602471113,13786456.23450279,0.0411685,0.0782925,23942803.548111115,13786412.39070279,23942849.65683111,13786500.078302791,412.1809999999999,440.90452,458.28972,528.59212
"30.54,74.12",0,zigzag,30.534880113037694,74.12043924369817,punjab,23685741.662257783,13786003.403630147,0.0896062,0.0106121,23685691.482785784,13785997.460854147,23685791.841729783,13786009.346406147,550.761008,1108.1145040000001,651.119952,1120.0000559999999
"30.47,74.39",0,zigzag,30.472911186112213,74.39580107135771,punjab,23711407.24481778,13792707.162876198,0.0344655,0.0406502,23711387.944137778,13792684.398764199,23711426.54549778,13792729.926988197,1081.39836,222.410608,1119.99972,267.938832
"30.47,74.39",1,zigzag,30.466170928754316,74.3957061306,punjab,23711398.39569778,13793436.062236197,0.0502625,0.0403523,23711370.24869778,13793413.464948198,23711426.54269778,13793458.659524197,1063.70292,951.476792,1119.99692,996.6713679999999
"30.44,74.89",0,fcbk,30.435923649026687,74.89016804790494,punjab,23757485.58675555,13796706.417842636,0.105005,0.0515963,23757426.78395555,13796677.523914635,23757544.38955555,13796735.311770637,516.8604,971.7846320000001,634.466,1029.572488
"31.13,75.65",0,zigzag,31.13509006635835,75.6465703086853,punjab,23827987.38737778,13720849.67311682,0.0487889,0.0102569,23827960.06559378,13720843.92925282,23828014.70916178,13720855.41698082,213.007816,2.2400000000838416e-05,267.651384,11.4877504
"31.13,75.65",1,zigzag,31.129373617005893,75.647086240387,punjab,23828035.475697782,13721472.13387042,0.0271435,0.0503732,23828020.27533778,13721443.924878418,23828050.676057782,13721500.34286242,273.21756000000005,599.9956480000001,303.61828,656.4136319999999
"30.23,75.66",0,fcbk,30.230124690333856,75.66457979507443,punjab,23829665.99317333,13818930.688743155,0.0312772,0.0832221,23829648.47794133,13818884.084367156,23829683.50840533,13818977.293119155,969.3526080000001,499.94442399999997,1004.383072,593.153176
"30.09,75.96",0,zigzag,30.093837685363496,75.95631454181674,punjab,23856857.642400004,13833622.744347163,0.0399502,0.0868022,23856835.270288005,13833574.135115163,23856880.014512002,13833671.353579162,194.118288,97.973008,238.86251199999998,195.19147199999998
"31.75,75.27",0,zigzag,31.754583579197266,75.27591053981784,punjab,23793439.39290667,13653168.775300836,0.0162465,0.0781078,23793430.29486667,13653125.034932837,23793448.49094667,13653212.515668835,1101.8042,13.842975999999997,1120.00028,101.32371200000001
"30.28,75.09",0,zigzag,30.282624861835636,75.09113962554932,punjab,23776217.49546667,13813265.61886675,0.0432825,0.0223221,23776193.257266667,13813253.11849075,23776241.73366667,13813278.119242748,641.9825999999999,264.190024,690.4590000000001,289.19077599999997
"30.00,75.72",0,zigzag,29.997679685088702,75.71611067333218,punjab,23834469.019146666,13843976.614231132,0.0831639,0.0440652,23834422.447362665,13843951.937719133,23834515.590930667,13844001.290743131,150.916696,785.0465280000001,244.06026400000002,834.399552
"30.59,75.19",0,zigzag,30.584863737535642,75.18853688373567,punjab,23785295.577902224,13780593.090371339,0.0890762,0.00693621,23785245.695230223,13780589.206093738,23785345.460574225,13780596.97464894,373.745008,1112.2315623999998,473.510352,1120.0001176
"29.82,75.65",0,zigzag,29.816190992403467,75.64434203432089,punjab,23827779.69715378,13863491.23532969,0.0444405,0.0932586,23827754.81047378,13863439.01051369,23827804.58383378,13863543.46014569,7.7526959999999985,916.9750240000001,57.526056,1021.424656
"29.82,75.65",1,zigzag,29.817349117795228,75.64518741802219,punjab,23827858.49262578,13863366.820129689,0.0861787,0.0390318,23827810.23255378,13863344.96232169,23827906.75269778,13863388.677937688,63.174776,822.926832,159.69491999999997,866.6424480000001
"31.57,74.71",0,zigzag,31.574259719299427,74.71040838584898,punjab,23740730.771875557,13672915.78355825,0.0829336,0.0459787,23740684.329059556,13672890.03548625,23740777.214691557,13672941.53163025,551.621504,68.238856,644.507136,119.73500000000001
"31.57,74.71",1,zigzag,31.57298088034774,74.71051131744383,punjab,23740740.365795556,13673055.69071025,0.0932556,0.0431762,23740688.142659556,13673031.51203825,23740792.588931557,13673079.869382251,555.435104,209.715408,659.881376,258.072752
"30.77,75.39",0,zigzag,30.774582005019468,75.39212365207672,punjab,23804271.240053333,13760032.204919335,0.0926767,0.0305582,23804219.341101333,13760015.092327334,23804323.139005333,13760049.317511335,706.039768,45.831855999999995,809.8376719999999,80.05704
"30.16,75.17",0,fcbk,30.156987271430882,75.16663087081909,punjab,23783253.78951111,13826817.59708878,0.0365707,0.095637,23783233.30991911,13826764.04036878,23783274.26910311,13826871.15380878,225.494808,831.2108,266.453992,938.3242399999999
"30.10,74.90",0,zigzag,30.09921317157828,74.90072762279512,punjab,23758469.810471114,13833043.638763322,0.0416045,0.0851511,23758446.511951115,13832995.954147322,23758493.108991113,13833091.323379321,604.5208399999999,597.083704,651.11788,692.452936
